season_year,week,team_code,change_type,player_name,previous_week,draft_round,draft_pick,slot_type,is_starter
2019,14,SSBB,added,Matt Breida,,10,10,bench,False
2019,14,SSBB,added,Packers D/ST,,,,starters,False
2019,14,SSBB,dropped,Jaguars D/St,13,12,1,,
2019,14,SSBB,dropped,Larry Fitzgerald,13,9,2,,
2019,15,SSBB,added,Anthony Miller,,12,4,bench,False
2019,15,SSBB,dropped,Alshon Jeffery,14,5,6,,
2019,1,BRIM,draft_kept,Kenny Stills,,11,3,bench,False
2019,1,BRIM,draft_kept,Harrison Butker,,13,3,starters,False
2019,1,BRIM,draft_kept,Baker Mayfield,,5,3,starters,False
2019,1,BRIM,draft_kept,Matt Breida,,10,10,starters,False
2019,1,BRIM,draft_kept,Chris Carson,,3,3,starters,False
2019,1,BRIM,draft_kept,Golden Tate,,9,3,bench,False
2019,1,BRIM,draft_kept,A.J. Green,,4,10,bench,False
2019,1,BRIM,draft_kept,Carlos Hyde,,16,10,bench,False
2019,1,BRIM,draft_kept,Keke Coutee,,14,10,bench,False
2019,1,BRIM,draft_kept,Derek Carr,,15,3,bench,False
2019,1,BRIM,draft_kept,Kyle Rudolph,,7,3,starters,False
2019,1,BRIM,draft_kept,Vikings D/ST,,12,10,starters,False
2019,1,BRIM,draft_kept,Joe Mixon,,2,10,starters,False
2019,1,BRIM,draft_kept,Courtland Sutton,,8,10,starters,False
2019,1,BRIM,draft_kept,Adam Thielen,,1,10,starters,False
2019,1,BRIM,added,Frank Gore,,,,bench,False
2019,1,BRIM,dropped,Lamar Miller,0,6,10,,
2019,3,BRIM,added,Demarcus Robinson,,,,starters,False
2019,3,BRIM,dropped,Kenny Stills,2,11,3,,
2019,5,BRIM,added,Jordan Akins,,,,starters,False
2019,5,BRIM,dropped,Kyle Rudolph,4,7,3,,
2019,6,BRIM,added,Teddy Bridgewater,,,,starters,False
2019,6,BRIM,dropped,Baker Mayfield,5,5,3,,
2019,7,BRIM,added,Eric Ebron,,6,7,starters,False
2019,7,BRIM,dropped,Jordan Akins,6,,,,
2019,8,BRIM,added,Daniel Jones,,,,starters,False
2019,8,BRIM,dropped,Teddy Bridgewater,7,,,,
2019,9,BRIM,added,Jonnu Smith,,,,starters,False
2019,9,BRIM,added,Matt Gay,,,,starters,False
2019,9,BRIM,dropped,Harrison Butker,8,13,3,,
2019,9,BRIM,dropped,Eric Ebron,8,6,7,,
2019,10,BRIM,added,Jack Doyle,,15,8,starters,False
2019,10,BRIM,added,Marquise Brown,,,,bench,False
2019,10,BRIM,added,Larry Fitzgerald,,9,2,starters,False
2019,10,BRIM,dropped,Jonnu Smith,9,,,,
2019,10,BRIM,dropped,Keke Coutee,9,14,10,,
2019,10,BRIM,dropped,Demarcus Robinson,9,,,,
2019,11,BRIM,added,Randall Cobb,,,,starters,False
2019,11,BRIM,added,Kyle Rudolph,,7,3,starters,False
2019,11,BRIM,dropped,Jack Doyle,10,15,8,,
2019,11,BRIM,dropped,Marquise Brown,10,,,,
2019,12,BRIM,added,Ryan Griffin,,,,starters,False
2019,12,BRIM,added,Titans D/ST,,,,starters,False
2019,12,BRIM,dropped,Daniel Jones,11,,,,
2019,12,BRIM,dropped,Larry Fitzgerald,11,9,2,,
2019,13,BRIM,added,James Washington,,11,4,bench,False
2019,13,BRIM,added,EMPTY SLOT - WR,,,,starters,False
2019,13,BRIM,added,Nick Foles,,,,starters,False
2019,13,BRIM,added,Jay Ajayi,,,,bench,False
2019,13,BRIM,added,Austin Seibert,,,,starters,False
2019,13,BRIM,dropped,Ryan Griffin,12,,,,
2019,13,BRIM,dropped,Titans D/St,12,,,,
2019,13,BRIM,dropped,Matt Gay,12,,,,
2019,13,BRIM,dropped,Matt Breida,12,10,10,,
2019,14,BRIM,dropped,Empty Slot - Wr,13,,,,
2019,1,LNO,draft_kept,T.Y. Hilton,,2,2,starters,False
2019,1,LNO,draft_kept,Vance McDonald,,9,11,starters,False
2019,1,LNO,draft_kept,Latavius Murray,,7,11,bench,False
2019,1,LNO,draft_kept,Robert Woods,,4,2,starters,False
2019,1,LNO,draft_kept,Julian Edelman,,5,11,starters,False
2019,1,LNO,draft_kept,Geronimo Allison,,11,11,bench,False
2019,1,LNO,draft_kept,DJ Moore,,8,2,bench,False
2019,1,LNO,draft_kept,Matt Ryan,,6,2,starters,False
2019,1,LNO,draft_kept,Alvin Kamara,,1,2,starters,False
2019,1,LNO,draft_kept,Marquez Valdes-Scantling,,13,11,bench,False
2019,1,LNO,draft_kept,Marlon Mack,,3,11,starters,False
2019,1,LNO,draft_kept,Donte Moncrief,,14,2,bench,False
2019,1,LNO,draft_kept,Austin Hooper,,12,2,bench,False
2019,1,LNO,draft_kept,Texans D/ST,,16,2,starters,False
2019,1,LNO,draft_kept,Kalen Ballage,,10,2,bench,False
2019,1,LNO,added,Brett Maher,,,,starters,False
2019,1,LNO,dropped,Dion Lewis,0,15,11,,
2019,2,LNO,added,Ted Ginn Jr.,,,,bench,False
2019,2,LNO,added,John Ross III,,,,bench,False
2019,2,LNO,added,Mohamed Sanu Sr.,,13,6,bench,False
2019,2,LNO,dropped,Donte Moncrief,1,14,2,,
2019,2,LNO,dropped,Geronimo Allison,1,11,11,,
2019,2,LNO,dropped,Kalen Ballage,1,10,2,,
2019,3,LNO,added,Chris Conley,,,,bench,False
2019,3,LNO,added,49ers D/ST,,,,starters,False
2019,3,LNO,added,Nelson Agholor,,,,bench,False
2019,3,LNO,dropped,Ted Ginn Jr.,2,,,,
2019,3,LNO,dropped,Texans D/St,2,16,2,,
2019,3,LNO,dropped,Mohamed Sanu Sr.,2,13,6,,
2019,4,LNO,added,Paul Richardson Jr.,,16,5,bench,False
2019,4,LNO,added,Jamaal Williams,,,,bench,False
2019,4,LNO,added,Texans D/ST,,16,2,starters,False
2019,4,LNO,dropped,Chris Conley,3,,,,
2019,4,LNO,dropped,49Ers D/St,3,,,,
2019,4,LNO,dropped,Latavius Murray,3,7,11,,
2019,5,LNO,added,Matt Gay,,,,starters,False
2019,5,LNO,added,Panthers D/ST,,,,starters,False
2019,5,LNO,added,Cole Beasley,,,,bench,False
2019,5,LNO,added,Nyheim Hines,,10,5,bench,False
2019,5,LNO,dropped,Nelson Agholor,4,,,,
2019,5,LNO,dropped,Texans D/St,4,16,2,,
2019,5,LNO,dropped,Brett Maher,4,,,,
2019,5,LNO,dropped,John Ross Iii,4,,,,
2019,6,LNO,added,Dede Westbrook,,7,2,bench,False
2019,6,LNO,added,Preston Williams,,,,bench,False
2019,6,LNO,dropped,Paul Richardson Jr.,5,16,5,,
2019,6,LNO,dropped,Vance Mcdonald,5,9,11,,
2019,7,LNO,added,Cardinals D/ST,,,,starters,False
2019,7,LNO,added,Brandon McManus,,,,starters,False
2019,7,LNO,added,Randall Cobb,,,,bench,False
2019,7,LNO,added,Chase Edmonds,,,,bench,False
2019,7,LNO,dropped,Preston Williams,6,,,,
2019,7,LNO,dropped,Matt Gay,6,,,,
2019,7,LNO,dropped,Cole Beasley,6,,,,
2019,7,LNO,dropped,Nyheim Hines,6,10,5,,
2019,8,LNO,added,Ty Johnson,,,,starters,False
2019,8,LNO,added,Andy Dalton,,,,starters,False
2019,8,LNO,dropped,Cardinals D/St,7,,,,
2019,8,LNO,dropped,Randall Cobb,7,,,,
2019,9,LNO,added,Jason Witten,,,,starters,False
2019,9,LNO,added,Jimmy Garoppolo,,,,starters,False
2019,9,LNO,dropped,Andy Dalton,8,,,,
2019,9,LNO,dropped,Marquez Valdes-Scantling,8,13,11,,
2019,10,LNO,added,A.J. Brown,,,,bench,False
2019,10,LNO,added,Michael Badgley,,,,starters,False
2019,10,LNO,dropped,Brandon Mcmanus,9,,,,
2019,10,LNO,dropped,Jason Witten,9,,,,
2019,11,LNO,added,Jack Doyle,,15,8,starters,False
2019,11,LNO,dropped,Jimmy Garoppolo,10,,,,
2019,12,LNO,added,Josh Lambo,,,,starters,False
2019,12,LNO,added,John Ross III,,,,bench,False
2019,12,LNO,dropped,Ty Johnson,11,,,,
2019,12,LNO,dropped,Michael Badgley,11,,,,
2019,13,LNO,added,Benny Snell Jr.,,,,bench,False
2019,13,LNO,dropped,Dede Westbrook,12,7,2,,
2020,1,MXLB,draft_kept,Tua Tagovailoa,,10,1,bench,False
2020,1,MXLB,draft_kept,Kyler Murray,,7,12,starters,False
2020,1,MXLB,draft_kept,George Kittle,,3,12,starters,False
2020,1,MXLB,draft_kept,Devin Singletary,,4,1,starters,False
2020,1,MXLB,draft_kept,Chris Godwin,,2,1,starters,False
2020,1,MXLB,draft_kept,Henry Ruggs III,,8,1,bench,False
2020,1,MXLB,draft_kept,Vikings D/ST,,11,12,starters,False
2020,1,MXLB,draft_kept,Christian McCaffrey,,1,1,starters,False
2020,1,MXLB,draft_kept,Larry Fitzgerald,,12,1,bench,False
2020,1,MXLB,draft_kept,Ronald Jones II,,6,1,starters,False
2020,1,MXLB,draft_kept,Jerick McKinnon,,15,12,bench,False
2020,1,MXLB,draft_kept,Terry McLaurin,,5,12,starters,False
2020,1,MXLB,draft_kept,Justin Jefferson,,9,12,bench,False
2020,1,MXLB,added,Zane Gonzalez,,,,starters,False
2020,1,MXLB,added,James Robinson,,,,bench,False
2020,1,MXLB,added,Adrian Peterson,,,,bench,False
2020,1,MXLB,dropped,Antonio Brown,0,16,1,,
2020,1,MXLB,dropped,Matt Gay,0,13,12,,
2020,1,MXLB,dropped,Jalen Richard,0,14,1,,
2020,2,MXLB,added,Jordan Akins,,,,starters,False
2020,2,MXLB,added,Malcolm Brown,,,,bench,False
2020,2,MXLB,dropped,Tua Tagovailoa,1,10,1,,
2020,2,MXLB,dropped,Justin Jefferson,1,9,12,,
2020,4,MXLB,added,Justin Jefferson,,9,12,starters,False
2020,4,MXLB,added,Eric Ebron,,,,bench,False
2020,4,MXLB,dropped,Larry Fitzgerald,3,12,1,,
2020,4,MXLB,dropped,Jordan Akins,3,,,,
2020,6,MXLB,added,Tim Patrick,,,,bench,False
2020,6,MXLB,added,Royce Freeman,,,,bench,False
2020,6,MXLB,dropped,Eric Ebron,5,,,,
2020,6,MXLB,dropped,Malcolm Brown,5,,,,
2020,7,MXLB,added,Chiefs D/ST,,,,starters,False
2020,7,MXLB,dropped,Royce Freeman,6,,,,
2020,8,MXLB,added,Joey Slye,,,,starters,False
2020,8,MXLB,added,Michael Pittman Jr.,,10,11,bench,False
2020,8,MXLB,added,Jimmy Garoppolo,,,,starters,False
2020,8,MXLB,dropped,Tim Patrick,7,,,,
2020,8,MXLB,dropped,Vikings D/St,7,11,12,,
2020,8,MXLB,dropped,Zane Gonzalez,7,,,,
2020,9,MXLB,added,Eric Ebron,,,,starters,False
2020,9,MXLB,dropped,Jimmy Garoppolo,8,,,,
2020,10,MXLB,added,Vikings D/ST,,11,12,starters,False
2020,10,MXLB,dropped,Michael Pittman Jr.,9,10,11,,
2020,11,MXLB,added,Nyheim Hines,,,,bench,False
2020,11,MXLB,dropped,Chiefs D/St,10,,,,
2020,12,MXLB,added,Royce Freeman,,,,starters,False
2020,12,MXLB,added,Dallas Goedert,,,,starters,False
2020,12,MXLB,dropped,Eric Ebron,11,,,,
2020,12,MXLB,dropped,Adrian Peterson,11,9,2,,
2020,13,MXLB,added,Kerryon Johnson,,9,5,bench,False
2020,13,MXLB,added,Jason Myers,,,,starters,False
2020,13,MXLB,dropped,Joey Slye,12,,,,
2020,13,MXLB,dropped,Royce Freeman,12,,,,
2020,14,MXLB,added,Graham Gano,,,,starters,False
2020,14,MXLB,added,Jeff Wilson Jr.,,,,bench,False
2020,14,MXLB,added,Tim Patrick,,,,bench,False
2020,14,MXLB,dropped,Jerick Mckinnon,13,15,12,,
2020,14,MXLB,dropped,Kerryon Johnson,13,9,5,,
2020,14,MXLB,dropped,Jason Myers,13,,,,
2020,15,MXLB,added,Cardinals D/ST,,,,starters,False
2020,15,MXLB,added,Tony Pollard,,13,7,starters,False
2020,15,MXLB,added,Tyron Johnson,,,,bench,False
2020,15,MXLB,dropped,Tim Patrick,14,,,,
2020,15,MXLB,dropped,Vikings D/St,14,11,12,,
2020,15,MXLB,dropped,Nyheim Hines,14,,,,
2020,16,MXLB,added,Devine Ozigbo,,,,bench,False
2020,16,MXLB,added,Nyheim Hines,,,,bench,False
2020,16,MXLB,added,Cairo Santos,,,,starters,False
2020,16,MXLB,dropped,Graham Gano,15,,,,
2020,16,MXLB,dropped,Tyron Johnson,15,,,,
2020,16,MXLB,dropped,Henry Ruggs Iii,15,8,1,,
2020,1,GFM,draft_kept,Emmanuel Sanders,,10,3,bench,False
2020,1,GFM,draft_kept,Patrick Mahomes,,1,3,starters,False
2020,1,GFM,draft_kept,Kareem Hunt,,6,3,bench,False
2020,1,GFM,draft_kept,T.Y. Hilton,,5,10,starters,False
2020,1,GFM,draft_kept,Mecole Hardman,,11,10,bench,False
2020,1,GFM,draft_kept,Travis Kelce,,2,3,starters,False
2020,1,GFM,draft_kept,Marvin Jones Jr.,,8,3,starters,False
2020,1,GFM,draft_kept,James Conner,,3,10,starters,False
2020,1,GFM,draft_kept,Brandon Aiyuk,,13,10,bench,False
2020,1,GFM,draft_kept,CeeDee Lamb,,9,10,starters,False
2020,1,GFM,draft_kept,J.K. Dobbins,,7,10,bench,False
2020,1,GFM,draft_kept,Joshua Kelley,,16,3,bench,False
2020,1,GFM,draft_kept,Mark Ingram II,,4,3,starters,False
2020,1,GFM,added,Chiefs D/ST,,,,starters,False
2020,1,GFM,added,Chris Thompson,,,,bench,False
2020,1,GFM,added,Rodrigo Blankenship,,,,starters,False
2020,1,GFM,dropped,Bryce Love,0,15,10,,
2020,1,GFM,dropped,Mike Williams,0,14,3,,
2020,1,GFM,dropped,Denzel Mims,0,12,3,,
2020,2,GFM,added,Mike Williams,,14,3,bench,False
2020,2,GFM,dropped,Chris Thompson,1,,,,
2020,3,GFM,added,Chargers D/ST,,,,starters,False
2020,3,GFM,dropped,Chiefs D/St,2,,,,
2020,4,GFM,added,Broncos D/ST,,,,starters,False
2020,4,GFM,added,Mo Alie-Cox,,,,bench,False
2020,4,GFM,added,Teddy Bridgewater,,,,bench,False
2020,4,GFM,dropped,Mike Williams,3,14,3,,
2020,4,GFM,dropped,James Conner,3,3,10,,
2020,4,GFM,dropped,Chargers D/St,3,,,,
2020,5,GFM,added,James Conner,,3,10,starters,False
2020,5,GFM,added,Cowboys D/ST,,,,starters,False
2020,5,GFM,dropped,Broncos D/St,4,,,,
2020,5,GFM,dropped,Teddy Bridgewater,4,,,,
2020,6,GFM,added,La'Mical Perine,,,,bench,False
2020,6,GFM,added,Chase Claypool,,12,7,starters,False
2020,6,GFM,added,Dolphins D/ST,,,,starters,False
2020,6,GFM,dropped,Cowboys D/St,5,,,,
2020,6,GFM,dropped,Mo Alie-Cox,5,,,,
2020,6,GFM,dropped,Marvin Jones Jr.,5,8,3,,
2020,7,GFM,added,Antonio Brown,,16,1,bench,False
2020,7,GFM,added,Giants D/ST,,,,starters,False
2020,7,GFM,added,Wil Lutz,,13,9,starters,False
2020,7,GFM,added,Teddy Bridgewater,,,,bench,False
2020,7,GFM,dropped,La'Mical Perine,6,,,,
2020,7,GFM,dropped,Dolphins D/St,6,,,,
2020,7,GFM,dropped,T.Y. Hilton,6,5,10,,
2020,7,GFM,dropped,Rodrigo Blankenship,6,,,,
2020,9,GFM,added,Gus Edwards,,,,bench,False
2020,9,GFM,dropped,Teddy Bridgewater,8,,,,
2020,10,GFM,added,Tua Tagovailoa,,10,1,starters,False
2020,10,GFM,added,Taysom Hill,,,,starters,False
2020,10,GFM,dropped,Mark Ingram Ii,9,4,3,,
2020,10,GFM,dropped,Gus Edwards,9,,,,
2020,11,GFM,added,Cardinals D/ST,,,,starters,False
2020,11,GFM,dropped,Giants D/St,10,,,,
2020,12,GFM,added,Jordan Wilkins,,,,bench,False
2020,12,GFM,added,Giants D/ST,,,,starters,False
2020,12,GFM,added,Benny Snell Jr.,,,,starters,False
2020,12,GFM,dropped,Tua Tagovailoa,11,10,1,,
2020,12,GFM,dropped,Cardinals D/St,11,,,,
2020,12,GFM,dropped,James Conner,11,3,10,,
2020,13,GFM,added,James Conner,,3,10,bench,False
2020,13,GFM,added,Bears D/ST,,14,11,starters,False
2020,13,GFM,added,Jalen Richard,,14,1,bench,False
2020,13,GFM,dropped,Jordan Wilkins,12,,,,
2020,13,GFM,dropped,Giants D/St,12,,,,
2020,13,GFM,dropped,Benny Snell Jr.,12,,,,
2020,15,GFM,added,Titans D/ST,,,,starters,False
2020,15,GFM,added,Benny Snell Jr.,,,,starters,False
2020,15,GFM,added,Rodrigo Blankenship,,,,starters,False
2020,15,GFM,dropped,James Conner,14,3,10,,
2020,15,GFM,dropped,Jalen Richard,14,14,1,,
2020,15,GFM,dropped,Wil Lutz,14,13,9,,
2020,16,GFM,added,Jerick McKinnon,,15,12,bench,False
2020,16,GFM,added,Marvin Hall,,,,starters,False
2020,16,GFM,dropped,Titans D/St,15,,,,
2020,16,GFM,dropped,Benny Snell Jr.,15,,,,
2020,1,LNO,draft_kept,Julio Jones,,2,4,starters,False
2020,1,LNO,draft_kept,Matt Breida,,10,4,bench,False
2020,1,LNO,draft_kept,Wil Lutz,,13,9,starters,False
2020,1,LNO,draft_kept,Jared Goff,,14,4,bench,False
2020,1,LNO,draft_kept,David Montgomery,,6,4,bench,False
2020,1,LNO,draft_kept,Latavius Murray,,11,9,bench,False
2020,1,LNO,draft_kept,Robert Woods,,4,4,starters,False
2020,1,LNO,draft_kept,Jonnu Smith,,15,9,bench,False
2020,1,LNO,draft_kept,Tyler Lockett,,5,9,starters,False
2020,1,LNO,draft_kept,Kenny Golladay,,3,9,bench,False
2020,1,LNO,draft_kept,Josh Allen,,7,9,starters,False
2020,1,LNO,draft_kept,Marlon Mack,,9,9,starters,False
2020,1,LNO,draft_kept,Bills D/ST,,12,4,starters,False
2020,1,LNO,draft_kept,Kirk Cousins,,16,4,bench,False
2020,1,LNO,draft_kept,Evan Engram,,8,4,starters,False
2020,1,LNO,draft_kept,Dalvin Cook,,1,4,starters,False
2020,2,LNO,added,Marquez Valdes-Scantling,,,,bench,False
2020,2,LNO,added,Nyheim Hines,,,,bench,False
2020,2,LNO,added,Dallas Goedert,,,,starters,False
2020,2,LNO,dropped,Kirk Cousins,1,16,4,,
2020,2,LNO,dropped,Marlon Mack,1,9,9,,
2020,2,LNO,dropped,Matt Breida,1,10,4,,
2020,4,LNO,added,Greg Olsen,,,,bench,False
2020,4,LNO,dropped,Dallas Goedert,3,,,,
2020,5,LNO,added,Scotty Miller,,,,starters,False
2020,5,LNO,dropped,Marquez Valdes-Scantling,4,,,,
2020,6,LNO,added,Graham Gano,,,,starters,False
2020,6,LNO,added,Marvin Jones Jr.,,8,3,bench,False
2020,6,LNO,dropped,Greg Olsen,5,,,,
2020,6,LNO,dropped,Wil Lutz,5,13,9,,
2020,8,LNO,added,Carlos Hyde,,,,bench,False
2020,8,LNO,dropped,Nyheim Hines,7,,,,
2020,9,LNO,added,Younghoe Koo,,,,starters,False
2020,9,LNO,dropped,Graham Gano,8,,,,
2020,10,LNO,added,Randy Bullock,,,,starters,False
2020,10,LNO,dropped,Scotty Miller,9,,,,
2020,11,LNO,added,Washington D/ST,,,,starters,False
2020,11,LNO,dropped,Randy Bullock,10,,,,
2020,16,LNO,added,Eric Ebron,,,,bench,False
2020,16,LNO,added,Russell Gage,,,,bench,False
2020,16,LNO,added,Malcolm Brown,,,,bench,False
2020,16,LNO,dropped,Jared Goff,15,14,4,,
2020,16,LNO,dropped,Kenny Golladay,15,3,9,,
2020,16,LNO,dropped,Carlos Hyde,15,,,,
2020,1,DKEG,draft_kept,Davante Adams,,2,6,starters,False
2020,1,DKEG,draft_kept,Harrison Butker,,12,6,starters,False
2020,1,DKEG,draft_kept,Baker Mayfield,,14,6,bench,False
2020,1,DKEG,draft_kept,Tony Pollard,,13,7,bench,False
2020,1,DKEG,draft_kept,49ers D/ST,,11,7,starters,False
2020,1,DKEG,draft_kept,Jaylen Samuels,,15,7,bench,False
2020,1,DKEG,draft_kept,Deebo Samuel,,7,7,bench,False
2020,1,DKEG,draft_kept,Dak Prescott,,5,7,starters,False
2020,1,DKEG,draft_kept,Jared Cook,,8,6,starters,False
2020,1,DKEG,draft_kept,Cam Akers,,6,6,starters,False
2020,1,DKEG,draft_kept,Corey Davis,,16,6,bench,False
2020,1,DKEG,draft_kept,Derrick Henry,,1,6,starters,False
2020,1,DKEG,draft_kept,Cooper Kupp,,4,6,starters,False
2020,1,DKEG,draft_kept,Leonard Fournette,,3,7,starters,False
2020,1,DKEG,draft_kept,N'Keal Harry,,10,6,bench,False
2020,1,DKEG,draft_kept,Brandin Cooks,,9,7,bench,False
