season_year,estimated_week,team_code,change_type,player_name,draft_round,draft_pick,confidence,estimation_method
2014,6,JAGB,added,Shaun Suisham,,,low,weekly_distribution_weighting
2014,6,JAGB,added,Andre Johnson,,,low,weekly_distribution_weighting
2014,8,JAGB,added,Jonathan Stewart,,,low,weekly_distribution_weighting
2014,13,JAGB,added,Michael Bush,,,low,weekly_distribution_weighting
2014,12,JAGB,added,Donte Moncrief,,,low,weekly_distribution_weighting
2014,11,JAGB,added,Ray Rice,,,low,weekly_distribution_weighting
2014,10,JAGB,added,Bishop Sankey,,,low,weekly_distribution_weighting
2014,2,JAGB,added,Martellus Bennett,,,low,weekly_distribution_weighting
2014,9,JAGB,added,Mike Evans,,,low,weekly_distribution_weighting
2014,6,JAGB,added,Chris Johnson,,,low,weekly_distribution_weighting
2014,3,LNO,added,Anquan Boldin,,,low,weekly_distribution_weighting
2014,4,LNO,added,Eddie Lacy,,,low,weekly_distribution_weighting
2014,8,LNO,added,Drew Brees,,,low,weekly_distribution_weighting
2014,10,LNO,added,Greg Jennings,,,low,weekly_distribution_weighting
2014,8,LNO,added,Frank Gore,,,low,weekly_distribution_weighting
2014,14,LNO,added,Randall Cobb,,,low,weekly_distribution_weighting
2014,1,LNO,added,Emmanuel Sanders,,,low,weekly_distribution_weighting
2014,6,LNO,added,Marques Colston,,,low,weekly_distribution_weighting
2014,13,LNO,added,DeAndre Hopkins,,,low,weekly_distribution_weighting
2014,11,LNO,added,Roy Helu,,,low,weekly_distribution_weighting
2014,14,LNO,added,Derek Hagan,,,low,weekly_distribution_weighting
2014,15,LNO,added,Charles Sims,,,low,weekly_distribution_weighting
2014,7,LNO,added,Randy Bullock,,,low,weekly_distribution_weighting
2014,7,LNO,added,Jarvis Landry,,,low,weekly_distribution_weighting
2014,16,LNO,added,Eagles D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2014,5,LNO,added,Travis Kelce,,,low,weekly_distribution_weighting
2014,7,CHLK,added,LeSean McCoy,,,low,weekly_distribution_weighting
2014,7,CHLK,added,Andrew Quarless,,,low,weekly_distribution_weighting
2014,3,CHLK,added,Michael Crabtree,,,low,weekly_distribution_weighting
2014,17,CHLK,added,Tre Mason,,,low,weekly_distribution_weighting
2014,6,CHLK,added,Lamar Miller,,,low,weekly_distribution_weighting
2014,8,CHLK,added,Cairo Santos,,,low,kicker_adjustment_pattern+weekly_distribution_weighting
2014,11,CHLK,added,Dwayne Allen,,,low,weekly_distribution_weighting
2014,12,CHLK,added,Reggie Wayne,,,low,weekly_distribution_weighting
2014,2,CHLK,added,Colin Kaepernick,,,low,weekly_distribution_weighting
2014,1,CHLK,added,Julius Thomas,,,low,weekly_distribution_weighting
2014,13,CHLK,added,Giants D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2014,8,CHLK,added,Mark Ingram,,,low,weekly_distribution_weighting
2014,2,CHLK,added,Cecil Shorts III,,,low,weekly_distribution_weighting
2014,7,CHLK,added,Ben Tate,,,low,weekly_distribution_weighting
2014,1,CHLK,added,Antonio Brown,,,low,weekly_distribution_weighting
2014,15,CHLK,added,Eli Manning,,,low,weekly_distribution_weighting
2014,11,DKEG,added,Dolphins D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2014,6,DKEG,added,Branden Oliver,,,low,weekly_distribution_weighting
2014,7,DKEG,added,Larry Donnell,,,low,weekly_distribution_weighting
2014,10,DKEG,added,Packers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2014,14,DKEG,added,Kenny Stills,,,low,weekly_distribution_weighting
2014,1,DKEG,added,Andrew Hawkins,,,low,weekly_distribution_weighting
2014,7,DKEG,added,Daniel Herron,,,low,weekly_distribution_weighting
2014,4,DKEG,added,Keenan Allen,,,low,weekly_distribution_weighting
2014,17,DKEG,dropped,Justin Hunter,10.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2014,12,DKEG,dropped,Jason Witten,6.0,6.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2014,15,DKEG,dropped,Knowshon Moreno,8.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2014,3,DKEG,dropped,Josh Gordon,11.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2014,5,DKEG,dropped,James Starks,15.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2014,16,DKEG,dropped,Panthers D/ST,9.0,7.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2014,9,DKEG,dropped,Brandin Cooks,7.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2014,6,MRYJ,added,Patriots D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2014,6,MRYJ,added,Malcom Floyd,,,low,weekly_distribution_weighting
2014,15,MRYJ,added,Adam Vinatieri,,,low,weekly_distribution_weighting
2014,13,MRYJ,added,Harry Douglas,,,low,weekly_distribution_weighting
2014,2,MRYJ,added,Martavis Bryant,,,low,weekly_distribution_weighting
2014,1,MRYJ,added,Josh Gordon,,,low,weekly_distribution_weighting
2014,5,MRYJ,added,Reggie Bush,,,low,weekly_distribution_weighting
2014,4,MRYJ,added,Ravens D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2014,1,MRYJ,dropped,Pierre Thomas,9.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2014,8,MRYJ,dropped,Le'Veon Bell,3.0,5.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2014,15,MRYJ,dropped,Eric Ebron,13.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2014,16,MRYJ,dropped,Andre Johnson,4.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2014,15,MRYJ,dropped,Robbie Gould,14.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2014,7,MRYJ,dropped,Kendall Wright,7.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2014,9,MRYJ,dropped,Rueben Randle,12.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2014,10,WZRD,added,Seahawks D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2014,13,WZRD,added,Steve Smith Sr.,,,low,weekly_distribution_weighting
2014,3,WZRD,added,Shonn Greene,,,low,weekly_distribution_weighting
2014,4,WZRD,added,Steven Hauschka,,,low,weekly_distribution_weighting
2014,8,WZRD,added,Teddy Bridgewater,,,low,weekly_distribution_weighting
2014,6,WZRD,added,Terrance Williams,,,low,weekly_distribution_weighting
2014,16,WZRD,added,Joe Flacco,,,low,weekly_distribution_weighting
2014,3,WZRD,added,Darren McFadden,,,low,weekly_distribution_weighting
2014,8,WZRD,added,Antonio Gates,,,low,weekly_distribution_weighting
2014,9,WZRD,added,Adrian Peterson,,,low,weekly_distribution_weighting
2014,13,WZRD,added,DeSean Jackson,,,low,weekly_distribution_weighting
2014,10,WZRD,added,Larry Fitzgerald,,,low,weekly_distribution_weighting
2014,11,WZRD,added,Ryan Mathews,,,low,weekly_distribution_weighting
2014,15,WZRD,added,Kenny Britt,,,low,weekly_distribution_weighting
2014,17,WZRD,added,Andre Williams,,,low,weekly_distribution_weighting
2014,11,WZRD,added,Jay Cutler,,,low,weekly_distribution_weighting
2015,9,PCX,added,Chris Boswell,,,low,weekly_distribution_weighting
2015,1,PCX,added,Todd Gurley,,,low,weekly_distribution_weighting
2015,11,PCX,added,Charcandrick West,,,low,weekly_distribution_weighting
2015,15,PCX,added,Spencer Ware,,,low,weekly_distribution_weighting
2015,15,PCX,added,Tyler Eifert,,,low,weekly_distribution_weighting
2015,17,PCX,added,Julian Edelman,,,low,weekly_distribution_weighting
2015,4,PCX,added,A.J. Green,,,low,weekly_distribution_weighting
2015,9,PCX,added,Zach Miller,,,low,weekly_distribution_weighting
2015,8,PCX,added,Panthers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,8,PCX,dropped,Rashad Jennings,6.0,6.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,1,PCX,dropped,Cameron Artis-Payne,16.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,2,PCX,dropped,Tori Gurley,4.0,6.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,12,PCX,dropped,Breshad Perriman,11.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,1,PCX,dropped,Steven Hauschka,13.0,7.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,9,PCX,dropped,Jarvis Landry,7.0,7.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,9,PCX,dropped,Virgil Green,14.0,6.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,7,PCX,dropped,Andre Williams,10.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,7,PCX,dropped,Maxx Williams,12.0,6.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,15,GFM,added,Ameer Abdullah,,,low,weekly_distribution_weighting
2015,13,GFM,added,Benjamin Watson,,,low,weekly_distribution_weighting
2015,2,GFM,added,Rob Gronkowski,,,low,weekly_distribution_weighting
2015,3,GFM,added,Matt Forte,,,low,weekly_distribution_weighting
2015,10,GFM,added,Steven Hauschka,,,low,weekly_distribution_weighting
2015,7,GFM,added,Frank Gore,,,low,weekly_distribution_weighting
2015,8,GFM,added,Denard Robinson,,,low,weekly_distribution_weighting
2015,8,GFM,added,Travis Benjamin,,,low,weekly_distribution_weighting
2015,11,GFM,added,Tim Hightower,,,low,weekly_distribution_weighting
2015,3,GFM,added,Ryan Mathews,,,low,weekly_distribution_weighting
2015,10,GFM,added,Tom Brady,,,low,weekly_distribution_weighting
2015,14,GFM,added,Antonio Brown,,,low,weekly_distribution_weighting
2015,12,GFM,added,Alfred Morris,,,low,weekly_distribution_weighting
2015,1,GFM,added,Buccaneers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,5,GFM,added,Joe Anderson,,,low,weekly_distribution_weighting
2015,7,GFM,added,Brandon Marshall,,,low,weekly_distribution_weighting
2015,4,MXLB,added,Ryan Tannehill,,,low,weekly_distribution_weighting
2015,11,MXLB,added,Vikings D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,11,MXLB,added,Charles Clay,,,low,weekly_distribution_weighting
2015,4,MXLB,added,Charles Sims,,,low,weekly_distribution_weighting
2015,7,MXLB,added,Josh Brown,,,low,weekly_distribution_weighting
2015,17,MXLB,added,Amari Cooper,,,low,weekly_distribution_weighting
2015,17,MXLB,added,Zach Ertz,,,low,weekly_distribution_weighting
2015,6,MXLB,added,Matt Jones,,,low,weekly_distribution_weighting
2015,10,MXLB,added,Emmanuel Sanders,,,low,weekly_distribution_weighting
2015,13,MXLB,added,Christine Michael,,,low,weekly_distribution_weighting
2015,14,MXLB,added,David Johnson,,,low,weekly_distribution_weighting
2015,7,MXLB,added,Donte Moncrief,,,low,weekly_distribution_weighting
2015,10,MXLB,dropped,Riley Cooper,4.0,9.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,10,MXLB,dropped,Matt Forte,1.0,4.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,9,MXLB,dropped,LeGarrette Blount,6.0,9.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,10,MXLB,dropped,Jimmy Graham,3.0,4.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,7,MXLB,dropped,Blair Walsh,12.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,4,MXLB,dropped,Jameis Winston,14.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,11,MXLB,dropped,Joseph Randle,5.0,4.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,11,MXLB,dropped,Storm Johnson,16.0,9.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,4,MXLB,dropped,Michael Crabtree,15.0,4.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,10,MXLB,dropped,Jordy Nelson,2.0,9.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,1,MXLB,dropped,Reggie Bush,11.0,4.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,9,MXLB,dropped,Ravens D/ST,13.0,4.0,high,late_round_early_drop_pattern+defense_streaming_pattern+weekly_distribution_weighting
2015,8,BRIM,added,Kyle Rudolph,,,low,weekly_distribution_weighting
2015,4,BRIM,added,Stepfan Taylor,,,low,weekly_distribution_weighting
2015,11,BRIM,added,Stefon Diggs,,,low,weekly_distribution_weighting
2015,1,BRIM,added,Wes Welker,,,low,weekly_distribution_weighting
2015,16,BRIM,added,James White,,,low,weekly_distribution_weighting
2015,10,BRIM,added,Jameis Winston,,,low,weekly_distribution_weighting
2015,2,BRIM,added,Fred Jackson,,,low,weekly_distribution_weighting
2015,14,BRIM,added,Donald Brown,,,low,weekly_distribution_weighting
2015,8,BRIM,added,Marques Colston,,,low,weekly_distribution_weighting
2015,11,BRIM,dropped,Jordan Cameron,9.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,2,BRIM,dropped,Percy Harvin,10.0,10.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,9,BRIM,dropped,Steve Smith Sr.,7.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,7,BRIM,dropped,Andy Dalton,13.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,9,BRIM,dropped,Julian Edelman,4.0,10.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,1,BRIM,dropped,Marshawn Lynch,1.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,14,BRIM,dropped,Frank Gore,3.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,6,BRIM,dropped,Darren McFadden,8.0,10.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,1,BRIM,dropped,Joique Bell,6.0,10.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,10,SSS,added,Javorius Allen,,,low,weekly_distribution_weighting
2015,12,SSS,added,Derek Carr,,,low,weekly_distribution_weighting
2015,1,SSS,added,Eric Ebron,,,low,weekly_distribution_weighting
2015,5,SSS,added,Graham Gano,,,low,weekly_distribution_weighting
2015,17,SSS,added,Tavon Austin,,,low,weekly_distribution_weighting
2015,10,SSS,dropped,Anquan Boldin,11.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,5,SSS,dropped,Jerick McKinnon,16.0,4.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,6,SSS,dropped,Andre Johnson,5.0,9.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,1,SSS,dropped,Tony Romo,7.0,9.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,17,SSS,dropped,Dwayne Allen,8.0,4.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,10,PITB,added,Justin Forsett,,,low,weekly_distribution_weighting
2015,17,PITB,added,Golden Tate,,,low,weekly_distribution_weighting
2015,16,PITB,added,Michael Crabtree,,,low,weekly_distribution_weighting
2015,9,PITB,added,C.J. Spiller,,,low,weekly_distribution_weighting
2015,12,PITB,added,Stephen Gostkowski,,,low,weekly_distribution_weighting
2015,14,PITB,added,Danny Woodhead,,,low,weekly_distribution_weighting
2015,10,PITB,added,Gary Barnidge,,,low,weekly_distribution_weighting
2015,9,PITB,added,DeSean Jackson,,,low,weekly_distribution_weighting
2015,5,PITB,added,Dez Bryant,,,low,weekly_distribution_weighting
2015,13,PITB,added,Mark Ingram,,,low,weekly_distribution_weighting
2015,4,PITB,added,Kenny Britt,,,low,weekly_distribution_weighting
2015,10,PITB,added,Bills D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,3,PITB,added,Aaron Rodgers,,,low,weekly_distribution_weighting
2015,6,PITB,added,Packers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,10,PITB,added,Brandon LaFell,,,low,weekly_distribution_weighting
2015,4,PITB,added,Tevin Coleman,,,low,weekly_distribution_weighting
2015,6,JAGB,added,Brandon Bolden,,,low,weekly_distribution_weighting
2015,8,JAGB,added,Kirk Cousins,,,low,weekly_distribution_weighting
2015,13,JAGB,added,Melvin Gordon,,,low,weekly_distribution_weighting
2015,1,JAGB,added,Rams D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,12,JAGB,added,Randall Cobb,,,low,weekly_distribution_weighting
2015,10,JAGB,added,Darren Sproles,,,low,weekly_distribution_weighting
2015,11,JAGB,added,Latavius Murray,,,low,weekly_distribution_weighting
2015,12,JAGB,added,Joique Bell,,,low,weekly_distribution_weighting
2015,5,JAGB,added,Julius Thomas,,,low,weekly_distribution_weighting
2015,6,JAGB,added,Markus Wheaton,,,low,weekly_distribution_weighting
2015,6,JAGB,added,Ben Roethlisberger,,,low,weekly_distribution_weighting
2015,11,JAGB,added,Chandler Catanzaro,,,low,weekly_distribution_weighting
2015,10,JAGB,added,Michael Floyd,,,low,weekly_distribution_weighting
2015,8,JAGB,added,Theo Riddick,,,low,weekly_distribution_weighting
2015,11,JAGB,added,Stevan Ridley,,,low,weekly_distribution_weighting
2015,11,JAGB,added,Pierre Garcon,,,low,weekly_distribution_weighting
2015,15,LNO,added,Rashad Jennings,,,low,weekly_distribution_weighting
2015,13,LNO,added,Anquan Boldin,,,low,weekly_distribution_weighting
2015,1,LNO,added,Cardinals D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,10,LNO,added,Nick Novak,,,low,weekly_distribution_weighting
2015,4,LNO,added,Richard Rodgers,,,low,weekly_distribution_weighting
2015,16,LNO,added,Kamar Aiken,,,low,weekly_distribution_weighting
2015,9,LNO,added,Isaiah Crowell,,,low,weekly_distribution_weighting
2015,1,LNO,added,Adrian Peterson,,,low,weekly_distribution_weighting
2015,2,LNO,added,Rueben Randle,,,low,weekly_distribution_weighting
2015,14,LNO,added,Jets D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,12,LNO,added,Jeremy Hill,,,low,weekly_distribution_weighting
2015,13,LNO,added,Stevie Johnson,,,low,weekly_distribution_weighting
2015,12,LNO,added,Allen Robinson,,,low,weekly_distribution_weighting
2015,2,LNO,added,Ted Ginn Jr.,,,low,weekly_distribution_weighting
2015,11,LNO,added,Eli Manning,,,low,weekly_distribution_weighting
2015,3,LNO,added,Danny Amendola,,,low,weekly_distribution_weighting
2015,6,CHLK,added,Ravens D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,1,CHLK,added,Cam Newton,,,low,weekly_distribution_weighting
2015,11,CHLK,added,Nate Washington,,,low,weekly_distribution_weighting
2015,7,CHLK,added,T.J. Yeldon,,,low,weekly_distribution_weighting
2015,12,CHLK,added,C.J. Anderson,,,low,weekly_distribution_weighting
2015,2,CHLK,added,Jordan Matthews,,,low,weekly_distribution_weighting
2015,9,CHLK,added,Jordan Reed,,,low,weekly_distribution_weighting
2015,10,CHLK,added,Calvin Johnson,,,low,weekly_distribution_weighting
2015,7,CHLK,added,Allen Hurns,,,low,weekly_distribution_weighting
2015,3,CHLK,added,Sam Bradford,,,low,weekly_distribution_weighting
2015,6,CHLK,added,Antonio Andrews,,,low,weekly_distribution_weighting
2015,7,CHLK,added,Shaun Draughn,,,low,weekly_distribution_weighting
2015,8,CHLK,added,Eric Decker,,,low,weekly_distribution_weighting
2015,14,CHLK,added,Cairo Santos,,,low,kicker_adjustment_pattern+weekly_distribution_weighting
2015,1,CHLK,added,Travis Kelce,,,low,weekly_distribution_weighting
2015,7,DKEG,added,Cameron Artis-Payne,,,low,weekly_distribution_weighting
2015,16,DKEG,added,Matthew Stafford,,,low,weekly_distribution_weighting
2015,12,DKEG,added,Patriots D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,6,DKEG,added,Adam Vinatieri,,,low,weekly_distribution_weighting
2015,15,DKEG,added,Austin Seferian-Jenkins,,,low,weekly_distribution_weighting
2015,2,DKEG,added,Blair Walsh,,,low,weekly_distribution_weighting
2015,4,DKEG,added,Tyler Lockett,,,low,weekly_distribution_weighting
2015,14,DKEG,added,Tyrod Taylor,,,low,weekly_distribution_weighting
2015,7,DKEG,added,Eagles D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,2,DKEG,added,Willie Snead,,,low,weekly_distribution_weighting
2015,3,DKEG,added,Jeremy Langford,,,low,weekly_distribution_weighting
2015,7,DKEG,dropped,Jets D/ST,11.0,8.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
2015,1,DKEG,dropped,Arian Foster,6.0,5.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,1,DKEG,dropped,Knile Davis,10.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,5,DKEG,dropped,DeAngelo Williams,9.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,3,DKEG,dropped,Matt Bryant,13.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,3,DKEG,dropped,Martellus Bennett,7.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,5,DKEG,dropped,Brian Quick,14.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,16,DKEG,dropped,Devin Funchess,12.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,3,DKEG,dropped,Jonas Gray,16.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,10,DKEG,dropped,Keenan Allen,5.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,5,DKEG,dropped,Dorial Green-Beckham,15.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,3,MRYJ,added,Steelers D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,11,MRYJ,added,Chiefs D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,13,MRYJ,added,Jerick McKinnon,,,low,weekly_distribution_weighting
2015,2,MRYJ,added,Brandon McManus,,,low,weekly_distribution_weighting
2015,4,MRYJ,added,DeAngelo Williams,,,low,weekly_distribution_weighting
2015,11,MRYJ,added,Jarvis Landry,,,low,weekly_distribution_weighting
2015,2,MRYJ,added,Blake Bortles,,,low,weekly_distribution_weighting
2015,13,MRYJ,added,James Starks,,,low,weekly_distribution_weighting
2015,12,MRYJ,added,Heath Miller,,,low,weekly_distribution_weighting
2015,14,MRYJ,added,Bilal Powell,,,low,weekly_distribution_weighting
2015,2,MRYJ,dropped,Ameer Abdullah,4.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,5,MRYJ,dropped,Matthew Stafford,8.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,2,MRYJ,dropped,Bengals D/ST,15.0,5.0,high,late_round_early_drop_pattern+defense_streaming_pattern+weekly_distribution_weighting
2015,11,MRYJ,dropped,Le'Veon Bell,1.0,5.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,8,MRYJ,dropped,Owen Daniels,11.0,5.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,1,MRYJ,dropped,A.J. Green,2.0,8.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2015,12,MRYJ,dropped,Marques Colston,12.0,8.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2015,4,MRYJ,dropped,Kendall Wright,13.0,5.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,12,MRYJ,dropped,Connor Barth,14.0,8.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2015,9,WZRD,added,Seahawks D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,6,WZRD,added,LeSean McCoy,,,low,weekly_distribution_weighting
2015,12,WZRD,added,Bengals D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2015,4,WZRD,added,Brandin Cooks,,,low,weekly_distribution_weighting
2015,7,WZRD,added,Matt Ryan,,,low,weekly_distribution_weighting
2015,5,WZRD,added,Greg Olsen,,,low,weekly_distribution_weighting
2015,10,WZRD,added,Ryan Fitzpatrick,,,low,weekly_distribution_weighting
2015,14,WZRD,added,Darren McFadden,,,low,weekly_distribution_weighting
2015,14,WZRD,added,Torrey Smith,,,low,weekly_distribution_weighting
2015,8,WZRD,added,Doug Martin,,,low,weekly_distribution_weighting
2015,2,WZRD,added,Julio Jones,,,low,weekly_distribution_weighting
2015,11,WZRD,added,Malcom Floyd,,,low,weekly_distribution_weighting
2015,15,WZRD,added,Shane Vereen,,,low,weekly_distribution_weighting
2015,4,WZRD,added,Karlos Williams,,,low,weekly_distribution_weighting
2015,7,WZRD,added,Philip Rivers,,,low,weekly_distribution_weighting
2015,1,WZRD,added,Connor Barth,,,low,weekly_distribution_weighting
2016,1,PCX,added,Raiders D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,2,PCX,added,Hunter Henry,,,low,weekly_distribution_weighting
2016,6,PCX,added,Patriots D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,8,PCX,added,Russell Wilson,,,low,weekly_distribution_weighting
2016,7,PCX,added,Thomas Rawls,,,low,weekly_distribution_weighting
2016,13,PCX,added,Nick Novak,,,low,weekly_distribution_weighting
2016,7,PCX,added,Tyler Boyd,,,low,weekly_distribution_weighting
2016,16,PCX,added,A.J. Green,,,low,weekly_distribution_weighting
2016,17,PCX,added,Pierre Garcon,,,low,weekly_distribution_weighting
2016,3,PCX,added,Justin Forsett,,,low,weekly_distribution_weighting
2016,6,PCX,added,Kenneth Farrow,,,low,weekly_distribution_weighting
2016,11,PCX,added,Antonio Gates,,,low,weekly_distribution_weighting
2016,6,PCX,dropped,Julius Thomas,8.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,7,PCX,dropped,Charles Sims,12.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,8,PCX,dropped,DeAngelo Williams,6.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,11,PCX,dropped,Ladarius Green,13.0,10.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,3,PCX,dropped,Spencer Ware,16.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,12,PCX,dropped,Tyler Lockett,7.0,10.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,10,PCX,dropped,Matt Jones,5.0,10.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,15,PCX,dropped,Ryan Fitzpatrick,14.0,3.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,4,PCX,dropped,Laquon Treadwell,10.0,3.0,medium,mid_round_general_pattern+weekly_distribution_weighting
2016,1,PCX,dropped,DeAndre Washington,15.0,10.0,medium,late_round_early_drop_pattern+weekly_distribution_weighting
2016,8,PCX,dropped,Keenan Allen,2.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,6,PCX,dropped,Latavius Murray,4.0,3.0,medium,early_round_injury_pattern+weekly_distribution_weighting
2016,4,GFM,added,Adam Thielen,,,low,weekly_distribution_weighting
2016,12,GFM,added,Bengals D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,14,GFM,added,Alfred Blue,,,low,weekly_distribution_weighting
2016,14,GFM,added,Bills D/ST,,,low,defense_streaming_pattern+weekly_distribution_weighting
2016,1,GFM,added,Cordarrelle Patterson,,,low,weekly_distribution_weighting
2016,4,GFM,added,Quincy Enunwa,,,low,weekly_distribution_weighting
2016,6,GFM,added,Zach Ertz,,,low,weekly_distribution_weighting
2016,11,GFM,added,Jeremy Maclin,,,low,weekly_distribution_weighting
2016,10,GFM,added,Stephen Gostkowski,,,low,weekly_distribution_weighting
2016,1,GFM,dropped,Texans D/ST,10.0,10.0,high,mid_round_general_pattern+defense_streaming_pattern+weekly_distribution_weighting
